patric_id,530F,530M,77F,77M,78F,78M,MG1655F,MG1655F,feature.gene_id,feature.product
fig|511145.12.peg.3550,7.36021,3.72117,2.43009,5.57809,5.85925,10.3829,4.25096,6.50421,947962,"Glycerol-3-phosphate ABC transporter, substrate-binding protein UgpB"
fig|511145.12.peg.4449,17.2096,8.51566,1.07133,1.72946,6.60878,7.68487,2.76172,6.50438,948835,Probable 9-O-acetyl-N-acetylneuraminic acid deacetylase
fig|511145.12.peg.3581,4.69793,7.45104,6.3621,9.03602,4.77746,4.85721,6.46213,6.51118,947994,Protein RhsB
fig|511145.12.peg.2319,3.18716,3.99623,5.54246,5.01405,8.65431,10.1449,6.49767,6.52118,946618,Uncharacterized protein YfaA
fig|511145.12.peg.3833,8.9226,3.58568,5.48971,7.12048,5.86411,1.91578,10.6663,6.53185,948219,Multidrug efflux pump MdtL (of MFS type)
fig|511145.12.peg.2770,2.17726,10.4542,10.7917,11.2549,5.02226,6.52148,9.15576,6.5388,947145,Glycine betaine/L-proline transport system permease protein ProW (TC 3.A.1.12.1)
fig|511145.12.peg.1348,10.2093,6.14328,4.5422,6.93655,7.87051,8.50886,7.17264,6.55869,946191,"Peptide ABC transporter, permease protein SapB"
fig|511145.12.peg.297,738.51,1074.57,9.42932,10.6757,61.6061,59.0092,14.3192,6.56354,948759,CFA/I fimbrial major subunit
fig|511145.12.peg.70,7.01734,2.84647,9.37833,6.72265,7.95087,8.1569,9.87893,6.56772,946306,"Thiamin ABC transporter, substrate-binding component"
fig|511145.12.peg.1631,1.93877,4.30857,0.952407,4.78543,2.38346,1.52745,2.99624,6.57885,946108,Phage protein YdfU family
fig|511145.12.peg.4263,4.70576,4.49724,3.23986,5.46726,4.6596,5.80423,5.83198,6.58422,948643,"Lysine decarboxylase, inducible (EC 4.1.1.18)"
fig|511145.12.peg.3321,5.9234,4.93706,16.2375,11.9969,6.77995,6.24711,13.4326,6.58528,947742,N-acetylneuraminate lyase (EC 4.1.3.3)
fig|511145.12.peg.247,0,0,0,0,0,0,0,6.58967,944929,Antitoxin YafW (binds toxin YkfI)
fig|511145.12.peg.1649,0,0,14.1342,16.2348,72.0861,62.339,23.495,6.59316,946118,Transposase InsD for insertion element IS2
fig|511145.12.peg.208,50.4473,99.2366,80.4104,39.5629,159.833,49.7788,34.8053,6.61251,944879,"D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase (EC 3.1.3.82)"
fig|511145.12.peg.1711,14.6782,6.13859,2.35419,5.56693,14.514,4.5018,2.3639,6.61996,946810,Anhydro-N-acetylmuramic acid kinase (EC 2.7.1.170)
fig|511145.12.peg.2802,2.78124,1.46899,5.00362,2.83344,3.25003,2.21876,2.59201,6.6262,947088,Nitric oxide reductase FlRd-NAD(+) reductase
fig|511145.12.peg.3338,1.71339,4.44239,2.30192,4.62269,5.63865,4.44316,9.58169,6.62991,947748,"AaeAB efflux system for hydroxylated, aromatic carboxylic acids, membrane fusion component AaeA"
fig|511145.12.peg.3777,4.54434,11.5859,6.18813,3.14657,9.39152,4.66833,7.64671,6.63297,948168,Proposed xyloside/Na+ symporter YicJ
fig|511145.12.peg.2228,35.0208,40.2663,4.67159,4.39299,7.3305,8.95096,3.27303,6.66171,949049,NAD-dependent dihydropyrimidine dehydrogenase subunit PreT (EC 1.3.1.1)
fig|511145.12.peg.3614,9.65642,8.27219,2.55458,7.38717,49.4189,20.1036,17.3401,6.66271,948021,"Transcriptional regulator DctR, LuxR family"
fig|511145.12.peg.1190,0,0,16.7394,10.2561,4.80974,3.76312,6.28716,6.67067,7751645,"Phage terminase, large subunit"
fig|511145.12.peg.3420,0,0,3.75237,10.2189,6.32451,21.342,7.96784,6.67813,947829,General secretion pathway protein F
fig|511145.12.peg.3785,6.72667,19.8649,10.9488,2.05077,7.34148,9.5973,13.498,6.67964,948173,Uncharacterized protein YicN
fig|511145.12.peg.3568,13.3161,8.32554,7.06834,5.28219,9.20737,10.1682,8.34092,6.69201,947972,"Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)"
fig|511145.12.peg.3036,116.394,22.6992,22.1041,20.7319,20.2883,10.7779,8.36764,6.709,947434,Galactose-proton symport
fig|511145.12.peg.2959,9.63251,6.23787,3.21704,4.61275,4.77915,5.41962,7.63884,6.72171,947116,"Xanthine dehydrogenase, molybdenum binding subunit (EC 1.17.1.4)"
fig|511145.12.peg.638,25.877,13.464,13.2819,13.8526,18.2401,8.19095,13.9582,6.73079,949067,Uncharacterized zinc-type alcohol dehydrogenase-like protein YbdR
fig|511145.12.peg.2974,9.21861,9.2697,6.02019,4.73422,5.50776,4.90213,8.36013,6.73353,949079,Possible hypoxanthine oxidase XdhD (EC 1.-.-.-)
fig|511145.12.peg.2444,60.2678,48.1833,7.65863,12.3183,12.0186,14.0921,12.1004,6.73759,944801,Inner membrane protein YfdC
fig|511145.12.peg.518,12.6889,17.2158,5.59517,8.09297,12.0197,10.3704,7.31357,6.73786,945116,Protein RhsD
fig|511145.12.peg.1849,2.33025,3.85223,5.35206,4.57953,2.64293,3.538,5.09513,6.74058,946299,Putative oxidoreductase YdjL
fig|511145.12.peg.4394,49.596,64.4859,7.73016,15.2202,32.744,15.5194,5.80181,6.74667,948978,Uncharacterized protein YjgR
fig|511145.12.peg.2301,7.68929,11.5544,0,5.48453,3.83145,3.26766,6.27545,6.74872,946708,Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33)
fig|511145.12.peg.1872,3.09155,6.67802,4.62935,4.97835,3.1695,0,629.769,6.75026,946317,Uncharacterized protein YeaR
fig|511145.12.peg.1234,16.756,21.9704,24.8855,7.91161,183.747,80.9903,23.6086,6.75356,945752,D-amino acid dehydrogenase (EC 1.4.99.6)
fig|511145.12.peg.1881,5.02398,7.98875,27.9463,23.6393,6.86305,9.16858,7.17062,6.77369,946327,Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)
fig|511145.12.peg.1562,4.233,3.77654,5.72595,7.91942,8.11685,3.36375,4.89979,6.7774,945961,Uncharacterized protein YddB
fig|511145.12.peg.2177,3.3369,14.3953,2.57245,5.10803,6.76472,5.33597,6.41306,6.7848,946637,"Uncharacterized sugar kinase YegV, PfkB family"
fig|511145.12.peg.3621,16.7646,4.22518,5.90879,4.3756,11.245,4.7636,11.5041,6.79621,948031,"Multidrug efflux system MdtEF-TolC, membrane fusion component MdtE"
fig|511145.12.peg.1842,9.10684,5.63568,18.1548,15.3813,11.4311,9.16716,6.12942,6.80421,946274,Uncharacterized MFS-type transporter YdjE
fig|511145.12.peg.2362,14.2578,4.24629,4.37586,7.37308,5.23633,6.36668,5.29196,6.80859,946742,Deubiquitinating protease ElaD
fig|511145.12.peg.3641,56.0863,73.3139,13.776,19.6637,26.8841,19.7902,7.61045,6.82204,948047,Cellulose synthase operon protein C
fig|511145.12.peg.3455,85.163,225.906,18.0204,13.4468,14.903,18.2759,16.0466,6.825,947872,Cell filamentation protein Fic
fig|511145.12.peg.1760,3.1696,2.93298,0,0,3.24181,7.88986,7.37638,6.84087,946181,Uncharacterized protein YdiL
fig|511145.12.peg.3337,6.03654,6.45263,6.20848,5.97274,8.62573,5.48225,11.9537,6.84594,947747,"AaeAB efflux system for hydroxylated, aromatic carboxylic acids, inner membrane subunit AaeB"
fig|511145.12.peg.382,0,0,5.56944,6.90948,8.02582,13.4628,4.76331,6.84685,0,"Uncharacterized protein YaiT, interrupted by IS3E"
fig|511145.12.peg.2941,27.6632,31.5702,10.7904,8.95351,13.0101,10.417,5.79564,6.84936,947319,4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase (EC 5.3.1.17)
fig|511145.12.peg.3686,7.96802,6.95347,5.32589,4.02581,3.50495,9.78105,4.82079,6.856,948088,Periplasmic alpha-amylase (EC 3.2.1.1)
fig|511145.12.peg.3773,6.64265,12.1539,9.49641,11.6744,19.8623,10.1057,12.0554,6.87827,948166,Sodium/glutamate symporter
fig|511145.12.peg.2489,20.4383,13.9435,27.7649,22.161,51.5999,13.4221,13.3997,6.88104,946899,Manganese transport protein MntH
fig|511145.12.peg.219,17.8547,6.40821,4.84747,0,3.61818,2.71283,5.69021,6.88238,946644,Putative inner membrane protein YafU
fig|511145.12.peg.3186,5.34738,4.05056,8.05053,5.62081,6.35472,8.69538,9.32233,6.88292,947603,Altronate dehydratase (EC 4.2.1.7)
fig|511145.12.peg.3532,3.68855,7.428,4.05708,9.39183,10.0124,4.5953,57.6916,6.88293,2847760,Low-affinity gluconate/H+ symporter GntU
fig|511145.12.peg.1486,1.93245,5.95786,5.87279,10.9016,10.0525,9.00175,9.73508,6.88874,945991,Uncharacterized protein YdcJ
fig|511145.12.peg.4360,8.77157,13.026,3.41181,4.05905,6.85972,4.59899,5.87308,6.90882,2847725,"Galactofuranose ABC transporter, ATP-binding protein"
fig|511145.12.peg.2042,129.509,195.341,58.9434,63.7564,158.897,71.3863,51.6589,6.9102,946477,Inner membrane protein YedR
fig|511145.12.peg.2774,15.912,17.1683,16.0264,10.9418,9.39283,13.391,12.7919,6.91118,2847696,Uncharacterized MFS-type transporter STM2812
fig|511145.12.peg.3890,2.79793,14.3927,10.2942,15.3356,10.8423,6.06765,6.09876,6.91135,948284,"Transcriptional regulator IlvY, LysR family"
fig|511145.12.peg.2525,5.98232,10.5161,3.46692,3.63888,15.283,9.16728,13.4567,6.92371,946907,UPF0214 protein YfeW
fig|511145.12.peg.4459,69.321,28.3211,0,0,0,0,8.65208,6.92604,948845,Protein FimF (regulates length and adhesion of type 1 fimbriae)
fig|511145.12.peg.4318,1.45869,6.72173,7.43074,4.34067,4.6099,8.62844,8.53275,6.93087,948699,Putative acid--amine ligase YjfC
fig|511145.12.peg.348,8.42054,6.96626,3.01889,3.39688,15.8918,3.31715,8.09243,6.94964,948998,Cyanate hydratase (EC 4.2.1.104)
fig|511145.12.peg.3598,5.12196,7.47878,5.5978,16.9733,5.03136,6.00191,5.40184,6.96937,948006,Di-tripeptide/H+ symporter DtpB
fig|511145.12.peg.1980,7.26129,10.333,1.48123,1.87864,3.43468,4.07985,7.6705,7.0062,946408,"L-arabinose ABC transporter, ATP-binding protein AraG"
fig|511145.12.peg.944,5.80749,5.12864,8.18347,9.07529,10.3644,6.71327,5.70693,7.02331,945531,DNA internalization-related competence protein ComEC/Rec2
fig|511145.12.peg.885,25.8816,10.0492,13.2072,32.8559,35.5689,24.5222,20.8524,7.03958,945485,Putrescine transport system permease protein PotI (TC 3.A.1.11.2)
fig|511145.12.peg.3588,7.17955,4.37026,4.28502,3.89264,5.49017,3.52773,6.23212,7.05665,948001,Uncharacterized protein YhiJ
fig|511145.12.peg.4506,36.497,6.6794,7.40202,9.37911,5.05066,5.92854,3.84394,7.0586,948888,Phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase (EC 2.7.8.20)
fig|511145.12.peg.2646,4.30824,10.9117,6.01512,3.80694,9.62617,4.86901,6.18824,7.05944,947019,Hypothetical zinc-type alcohol dehydrogenase-like protein YphC
fig|511145.12.peg.1584,16.8561,16.9698,9.89017,10.0009,15.6947,26.633,2.5828,7.07306,945418,"Autoinducer 2 (AI-2) ABC transporter, substrate-binding protein"
fig|511145.12.peg.1960,28.5233,18.3828,44.9184,20.9379,1.69637,0.500699,26.7711,7.08992,946391,Flagellar biosynthesis protein FlhB
fig|511145.12.peg.1525,0,0,29.1444,25.154,9.60101,15.6795,5.69193,7.09022,0,"H repeat-associated protein, YhhI family"
fig|511145.12.peg.2459,0,0,4.93966,2.78051,14.6055,14.4282,0,7.09024,946426,Phage EaE protein
fig|511145.12.peg.4139,11.9129,0,0,10.1788,0,5.57738,0,7.09966,948534,Uncharacterized protein YjbE
fig|511145.12.peg.1498,20.7565,19.5204,8.15078,9.12739,6.66187,11.536,7.69691,7.10691,947247,Benzoate transport protein
fig|511145.12.peg.4307,6.54163,6.6401,0,5.68213,8.17597,0,6.33997,7.12397,948696,Putative inner membrane protein YjeT (clustered with HflC)
fig|511145.12.peg.2811,29.8347,27.3399,3.61015,7.8461,9.77972,10.9748,7.94308,7.1298,947191,Formate hydrogenlyase subunit 7
fig|511145.12.peg.1524,0,0,20.4145,16.4849,0,12.0172,5.56393,7.16118,946958,Uncharacterized protein YdcD
fig|511145.12.peg.3485,9.45103,10.1279,10.6615,8.85512,7.46748,6.50422,15.6732,7.16655,947900,Type IV pilus biogenesis protein PilP
fig|511145.12.peg.592,8.24899,9.16865,4.47682,6.29406,9.72848,6.29969,11.0492,7.18068,944741,Bacteriophage N4 adsorption protein A
fig|511145.12.peg.3248,24.0328,14.365,6.55915,7.38988,6.4641,5.43229,8.46455,7.18139,947666,ThiJ/PfpI family protein YhbO
fig|511145.12.peg.976,14.9211,2.10842,18.5552,15.1734,27.2802,11.3785,9.39188,7.18547,945561,Uncharacterized fimbrial-like protein YcbU
fig|511145.12.peg.3090,73.8528,46.6479,4.59622,6.32523,48.0374,38.8147,18.5315,7.23156,948615,Ni/Fe-hydrogenase 2 b-type cytochrome subunit HybB
fig|511145.12.peg.2638,12.8121,16.4513,25.2427,40.1375,29.3039,28.3566,3.61216,7.23871,947000,Hca operon (3-phenylpropionic acid catabolism) transcriptional activator HcaR
fig|511145.12.peg.3758,2.55501,2.4419,2.95529,3.61457,1.47328,4.58532,8.91493,7.24862,948968,UPF0758 protein YicR
fig|511145.12.peg.632,1.41049,4.65692,7.42316,11.4978,2.15285,4.15853,8.51895,7.25513,945216,LysR-family transcriptional regulator YbdO
fig|511145.12.peg.230,0,0,13.9159,9.17798,49.4848,23.2293,14.8499,7.25542,944913,Transposase and inactivated derivatives
fig|511145.12.peg.3622,12.9924,8.93966,8.09353,7.67815,21.7918,11.1729,11.6854,7.2698,948030,"Multidrug efflux system MdtEF-TolC, inner-membrane proton/drug antiporter MdtF (RND type)"
fig|511145.12.peg.4463,6.84817,10.9526,0,0,0,0,7.67989,7.28141,947082,Mannonate dehydratase (EC 4.2.1.8)
fig|511145.12.peg.4341,10.169,19.823,3.17475,1.82741,11.8844,7.3163,201.865,7.29042,948724,Repair of Iron Centers di-iron protein
fig|511145.12.peg.2897,34.3051,6.07521,50.5143,12.4386,8.50363,2.92957,19.7477,7.29793,947262,"L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)"
fig|511145.12.peg.2789,0,3.12214,15.6654,27.3599,8.93419,2.4853,4.05063,7.3094,947172,Regulatory protein RecX
fig|511145.12.peg.2045,2.33885,0,10.4176,1.86985,4.82261,10.1393,6.5592,7.31755,2847763,"Outer membrane porin, OmpS"
fig|511145.12.peg.3150,39.4301,30.5974,35.9895,32.2945,42.6232,26.3739,33.9021,7.33829,947551,Undecaprenyl-diphosphatase (EC 3.6.1.27)
fig|511145.12.peg.618,1.21855,0,23.5274,14.2963,19.8819,10.5946,18.2446,7.34108,945214,Ferric enterobactin transport system permease protein FepD (TC 3.A.1.14.2)
fig|511145.12.peg.3431,0,0,7.59536,10.4439,9.9331,14.6059,8.81964,7.34956,947837,Chitinase (EC 3.2.1.14)
fig|511145.12.peg.2593,6.587,2.7364,7.16147,13.2248,2.297,5.7805,3.20879,7.38637,946978,Uracil permease @ Uracil:proton symporter UraA
fig|511145.12.peg.4257,25.2583,54.6897,30.4257,5.55563,7.48716,6.14797,12.2925,7.38995,948648,Uncharacterized protein YjdI
fig|511145.12.peg.2148,4.07806,3.82608,2.90101,3.26244,12.7165,27.4064,1.88159,7.42933,947201,Uncharacterized protein YegJ
fig|511145.12.peg.524,17.4245,8.63874,20.8051,18.0833,19.4775,12.019,4.515,7.45048,947063,Selenophosphate-dependent tRNA 2-selenouridine synthase
fig|511145.12.peg.4211,0,0,8.77464,3.3602,5.56801,3.11878,6.75699,7.46118,948595,D-allulose-6-phosphate 3-epimerase (EC 5.1.3.-)
fig|511145.12.peg.240,27.3246,16.591,0,0,0,0,11.1692,7.4629,944817,Xanthine-guanine phosphoribosyltransferase (EC 2.4.2.22)
fig|511145.12.peg.1216,6.87558,6.88167,0,0,0,6.46531,6.43912,7.4856,0,Pertactin precursor
fig|511145.12.peg.2336,12.7552,23.0857,7.87687,10.0352,9.11544,5.98581,9.70376,7.48773,948054,2-keto-3-deoxy-L-rhamnonate aldolase (EC 4.1.2.53)
fig|511145.12.peg.2458,0,0,1.96982,1.1372,1.33422,0,0,7.48801,946834,COG1896: Predicted hydrolases of HD superfamily
fig|511145.12.peg.2120,6.93181,4.39245,7.08656,8.84266,6.93242,11.0515,7.9718,7.51794,946561,Colanic acid biosynthesis protein WcaM
fig|511145.12.peg.2302,19.238,22.2799,4.95998,7.9991,5.70349,3.95649,13.634,7.52475,946710,Methylphosphotriester-DNA--protein-cysteine S-methyltransferase (EC 2.1.1.n11) / ADA regulatory protein / Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63)
fig|511145.12.peg.891,46.8984,27.2949,69.1811,61.425,55.0524,31.2434,53.3156,7.52957,949046,"Arginine ABC transporter, permease protein ArtQ"
fig|511145.12.peg.2854,0,0,3.45595,7.05021,32.0995,21.0859,13.7151,7.56598,947225,"CRISPR-associated protein, Cas5e family"
fig|511145.12.peg.1351,2.91386,6.119,65.4141,85.2055,5.8916,9.64309,8.99662,7.59225,946287,Putrescine importer
fig|511145.12.peg.3984,2.11427,3.36626,9.4194,8.3978,14.6806,10.6927,7.42694,7.59584,948368,"Uncharacterized transcriptional regulator YihL, GntR family"
fig|511145.12.peg.2147,5.21194,8.16263,3.67861,5.27826,7.06265,6.99112,7.79509,7.6035,947159,Uncharacterized protein YegI
fig|511145.12.peg.835,6.89101,9.91708,9.05293,5.25966,6.17167,3.87965,7.18684,7.62943,945935,Potassium efflux system KefA protein / Small-conductance mechanosensitive channel
fig|511145.12.peg.3762,29.1725,5.12416,50.293,38.8461,3.50964,6.28339,4.79678,7.63597,948157,Orotate phosphoribosyltransferase (EC 2.4.2.10)
fig|511145.12.peg.2922,2.66834,11.685,3.72614,6.15405,2.56415,4.36165,0,7.67477,944763,Uncharacterized protein YgdB
fig|511145.12.peg.73,23.6341,28.8421,15.2826,23.3209,32.1952,31.3015,21.1374,7.67491,944793,Sugar efflux transporter A
fig|511145.12.peg.1529,25.1751,10.3721,11.6318,10.6464,15.9618,8.1303,10.7843,7.68242,947251,N-hydroxyarylamine O-acetyltransferase (EC 2.3.1.118)
fig|511145.12.peg.4108,5.6534,8.34182,9.18439,8.7115,6.78501,5.53177,7.32518,7.68608,948492,Phosphomethylpyrimidine synthase ThiC (EC 4.1.99.17)
fig|511145.12.peg.1892,5.44051,8.74413,4.7781,8.6676,5.4596,5.67644,6.59296,7.70518,946336,c-di-GMP phosphodiesterase (EC 3.1.4.52) => PdeD
fig|511145.12.peg.2796,9.42428,3.56503,2.70656,3.54882,9.72611,5.44238,5.79478,7.72887,948937,Sorbitol-6-phosphate 2-dehydrogenase (EC 1.1.1.140)
fig|511145.12.peg.499,15.2805,6.41528,2.68161,8.54864,7.58088,9.64084,14.9656,7.73732,945119,Fosmidomycin resistance protein
fig|511145.12.peg.2299,8.04886,11.8898,78.6702,78.824,64.4934,27.421,15.1034,7.76701,946702,Malate:quinone oxidoreductase (EC 1.1.5.4)
fig|511145.12.peg.1034,5.00756,7.32311,1.4018,0.898462,3.44485,6.60931,4.86231,7.77769,945625,"TorA-specific chaperone protein, TorD"
fig|511145.12.peg.1912,25.2142,11.7514,8.22166,12.0894,10.7236,10.7032,7.06593,7.779,946352,Uncharacterized protein YebT
fig|511145.12.peg.2370,26.3194,11.5013,18.8299,20.5775,38.7801,16.5289,14.3705,7.78384,947731,NADH-ubiquinone oxidoreductase chain M (EC 1.6.5.3)
fig|511145.12.peg.2287,7.71386,0,0,0,19.6124,0,0,7.78768,946709,"Cytochrome c-type biogenesis protein CcmD, interacts with CcmCE"
fig|511145.12.peg.2202,8.3681,6.00268,6.64149,10.3955,7.43744,23.0345,4.27071,7.79177,949023,Uncharacterized lipoprotein YehR
fig|511145.12.peg.2938,28.5789,28.8127,33.4187,25.7602,55.8567,30.3815,17.5589,7.79404,947348,Uncharacterized protein YgeA of aspartate/glutamate/hydantoin racemase family
fig|511145.12.peg.909,16.1197,16.1187,11.163,8.74413,32.5197,13.2402,11.3313,7.79555,945164,Macrolide export ATP-binding/permease protein MacB
fig|511145.12.peg.2604,11.8255,4.39239,12.0904,12.7295,8.85587,20.6238,6.86691,7.79665,945168,Uncharacterized protein YfgI
fig|511145.12.peg.2832,8.98417,21.1788,0,1.2252,8.77044,6.27245,7.06623,7.80267,947197,3-oxo-tetronate 4-phosphate decarboxylase
fig|511145.12.peg.34,3.09809,10.5674,0,2.51745,10.8161,4.54335,4.32947,7.8051,948999,Carnitine operon protein CaiE
fig|511145.12.peg.354,8.67859,9.70081,49.5173,47.527,73.3828,57.087,11.6221,7.81081,945938,Mhp operon transcriptional activator
fig|511145.12.peg.3886,488.386,465.23,30.2485,11.3284,52.871,18.2475,25.273,7.81153,948279,Acetolactate synthase small subunit (EC 2.2.1.6)
fig|511145.12.peg.879,64.7358,51.8262,24.0628,25.781,53.5975,20.556,13.1925,7.82062,945483,Oxygen-insensitive NADPH nitroreductase (EC 1.-.-.-)
fig|511145.12.peg.3072,6.50151,6.03787,3.82863,11.1242,38.182,46.472,8.6246,7.82154,2847717,"Glycolate dehydrogenase (EC 1.1.99.14), iron-sulfur subunit GlcF"
fig|511145.12.peg.2645,13.1105,19.845,8.87126,7.75543,9.93697,11.3815,12.6253,7.8283,947017,Aldose 1-epimerase family protein YphB
fig|511145.12.peg.3178,7.21992,3.83279,27.7145,21.8832,15.9927,15.7192,20.7127,7.8418,947591,mRNA interferase HigB
fig|511145.12.peg.91,48.7509,47.8446,24.9831,20.4258,40.2701,28.0727,21.8624,7.84626,944814,Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13)
fig|511145.12.peg.413,28.3745,28.4407,10.3737,9.71296,11.1205,4.04263,11.5912,7.86445,945046,Phosphate regulon transcriptional regulatory protein PhoB (SphR)
fig|511145.12.peg.3425,0,0,4.16943,5.46401,3.42828,6.22407,7.44055,7.87464,947831,General secretion pathway protein K
fig|511145.12.peg.699,0,0,22.1409,0,0,0,13.4435,7.87586,0,Possibly bogus hypothetical protein in a repeated sequence element
fig|511145.12.peg.1627,52.1692,7.69591,112.837,55.2066,52.8456,55.2341,0,7.89195,946093,Phage holin/antiholin component S
fig|511145.12.peg.609,4.57493,1.12483,72.9648,68.8885,43.5615,7.92042,8.31727,7.89442,945193,"TonB-dependent receptor; Outer membrane receptor for ferric enterobactin and colicins B, D"
fig|511145.12.peg.407,48.7769,53.8358,21.4861,13.3636,59.9622,26.6715,10.0456,7.89506,949086,Cryptic sugar kinase Mak
fig|511145.12.peg.4182,12.651,7.95037,13.4971,15.0389,10.0812,11.4838,13.3885,7.8969,948568,c-di-GMP phosphodiesterase (EC 3.1.4.52) => PdeC
fig|511145.12.peg.2973,6.87285,16.2672,3.73606,3.19885,10.6209,2.07312,10.2575,7.91583,949071,Uncharacterized protein YgfM
fig|511145.12.peg.3507,30.3947,27.7725,24.4201,18.1315,21.732,12.676,18.3426,7.92408,947916,Pimeloyl-[acyl-carrier protein] methyl ester esterase BioH (EC 3.1.1.85)
fig|511145.12.peg.2943,4.27823,9.40837,6.5447,4.2795,4.67848,8.5762,7.03514,7.95564,945028,Inner membrane transport protein YqeG
fig|511145.12.peg.1275,3.67951,5.66508,3.46429,2.62096,29.7306,18.6753,50.0111,7.95677,945783,Nitrate/nitrite transporter NarK
fig|511145.12.peg.3141,2.60097,2.70645,6.32988,3.578,6.63969,7.39848,5.18096,7.96552,947535,Uncharacterized fimbrial-system-associated protein YqiI
fig|511145.12.peg.1990,11.7815,21.5766,37.8199,36.6035,26.3976,22.5032,21.9314,7.96577,946412,Tyrosine-specific transport protein
fig|511145.12.peg.971,6.14093,1.3585,3.43631,9.07216,8.35076,7.22988,6.22785,8.00414,945947,FMN reductase (NADPH) (EC 1.5.1.38)
fig|511145.12.peg.2849,0,0,0,6.7745,0,0,0,8.01313,0,hypothetical protein
